,accuracy,AUROC,loss,AUPRC,val_accuracy,val_AUROC,val_loss,val_AUPRC,lr
0,0.99571532011,0.914290308952,0.018223574385,0.323746055365,0.938711702824,0.737973809242,0.19982843101,0.0139534063637,0.0010000000475
1,0.996346235275,0.94082057476,0.0143648544326,0.499166846275,0.99520534277,0.5,6.50203180313,0.00479466328397,0.0010000000475
2,0.996993601322,0.955803096294,0.011736953631,0.62135130167,0.99520534277,0.5,34.7458076477,0.00479466328397,0.0010000000475
3,0.997849464417,0.976353049278,0.00797433126718,0.780167579651,0.919220328331,0.941297829151,0.296030342579,0.0656505972147,0.00010000000475
4,0.997948169708,0.982089996338,0.00717668794096,0.816586792469,0.964769661427,0.95643979311,0.0964396595955,0.346114724874,0.00010000000475
5,0.998134732246,0.981167256832,0.00647444138303,0.83974057436,0.867312908173,0.943067848682,0.659204363823,0.0449166744947,0.00010000000475
6,0.998282849789,0.986159861088,0.0059624039568,0.859659016132,0.984052538872,0.983409881592,0.0462491288781,0.596872448921,0.00010000000475
7,0.998436450958,0.989020705223,0.00516420695931,0.886795222759,0.991140305996,0.91014277935,0.0281660389155,0.439882338047,0.00010000000475
8,0.998611986637,0.991037487984,0.00455045001581,0.907959222794,0.9618511796,0.96388733387,0.123164094985,0.238804668188,0.00010000000475
9,0.99845290184,0.993714809418,0.0048352512531,0.900454998016,0.884615361691,0.951841711998,0.575350344181,0.0608340613544,0.00010000000475
10,0.999171614647,0.997442066669,0.00270368112251,0.965913176537,0.997706890106,0.95396488905,0.00910417363048,0.72691231966,1.00000006569e-05
11,0.999199032784,0.997479975224,0.00247780536301,0.971733212471,0.997706890106,0.953691601753,0.00902541913092,0.739706337452,1.00000006569e-05
12,0.99929779768,0.998086690903,0.0023558344692,0.974415421486,0.997602641582,0.964639782906,0.00905312318355,0.740647852421,1.00000006569e-05
13,0.999363601208,0.998132050037,0.00213022576645,0.979633331299,0.997498452663,0.954054832458,0.00964690092951,0.715325951576,1.00000011116e-06
14,0.999401986599,0.998125970364,0.00209835590795,0.980198085308,0.997498452663,0.954021811485,0.00957748387009,0.718595981598,1.00000011116e-06
15,0.999407470226,0.998121500015,0.00206441595219,0.979930281639,0.997498452663,0.954036474228,0.00962948519737,0.716542601585,1.00000008274e-07
16,0.999473333359,0.998158216476,0.00195742351934,0.983318090439,0.997498452663,0.954107165337,0.00970052182674,0.717536151409,1.00000008274e-07
17,0.999363601208,0.997567474842,0.00207361928187,0.979367494583,0.997498452663,0.95404112339,0.00964675750583,0.71581029892,1.00000008274e-08
18,0.999451398849,0.998160719872,0.00197198148817,0.982323646545,0.997498452663,0.954074025154,0.00976896472275,0.715792536736,1.00000008274e-08
19,0.999396502972,0.998150169849,0.00205121049657,0.980898201466,0.997602641582,0.954088866711,0.00970558077097,0.715537548065,1.00000008274e-09
20,0.999369084835,0.997544944286,0.00209891656414,0.978067398071,0.997602641582,0.954126477242,0.00964055862278,0.71815097332,1.00000008274e-09
21,0.999423980713,0.998148202896,0.00200778478757,0.982206642628,0.997602641582,0.954096913338,0.00962629448622,0.719143271446,1.00000008274e-10
22,0.999385535717,0.998148798943,0.00202769902535,0.982188105583,0.997498452663,0.954092383385,0.0096971699968,0.719457268715,1.00000008274e-10
23,0.999434947968,0.998147010803,0.00199607666582,0.981818079948,0.997498452663,0.954094469547,0.00962631497532,0.716642737389,1.00000008274e-11
24,0.999391019344,0.998136043549,0.00206539034843,0.980133414268,0.997498452663,0.954051315784,0.00964331440628,0.715862154961,1.00000008274e-11
25,0.999413013458,0.998151004314,0.00201748660766,0.981574773788,0.997602641582,0.954125344753,0.00969559513032,0.717884063721,1.00000010442e-12
26,0.999391019344,0.997568547726,0.00206567416899,0.98079931736,0.997498452663,0.954050183296,0.00970407947898,0.716123223305,1.00000010442e-12
