,AUPRC,AUROC,accuracy,loss,val_AUPRC,val_AUROC,val_accuracy,val_loss,lr
0,0.496057569981,0.935940384865,0.996307849884,0.0145314568654,0.00285960151814,0.240995138884,0.99520534277,0.281340867281,0.0010000000475
1,0.630114793777,0.94648450613,0.996872901917,0.0117047913373,0.00479057943448,0.49994763732,0.99520534277,2.45667123795,0.0010000000475
2,0.668964743614,0.957647442818,0.997147202492,0.0108618317172,0.00479466328397,0.5,0.99520534277,0.893886625767,0.0010000000475
3,0.823915719986,0.981869876385,0.998079836369,0.00692453654483,0.493796765804,0.990422546864,0.944548666477,0.131454333663,0.00010000000475
4,0.858637750149,0.987875938416,0.998299300671,0.00589812872931,0.587414264679,0.988630533218,0.97279548645,0.0647528320551,0.00010000000475
5,0.891200780869,0.987919867039,0.998513281345,0.00499934190884,0.576436340809,0.98117518425,0.993954539299,0.0165986977518,0.00010000000475
6,0.905060708523,0.989832818508,0.998666882515,0.00460601784289,0.158648759127,0.972925245762,0.949656009674,0.137333318591,0.00010000000475
7,0.920539200306,0.993538916111,0.998798549175,0.00401984201744,0.136829376221,0.973635554314,0.884928107262,0.380501508713,0.00010000000475
8,0.959642529488,0.997956752777,0.999144136906,0.00277022412047,0.80700480938,0.986869633198,0.997706890106,0.00764714879915,1.00000006569e-05
9,0.966845631599,0.997449696064,0.999231934547,0.00249692518264,0.811044991016,0.9866065979,0.997289955616,0.00897752959281,1.00000006569e-05
10,0.972832083702,0.996926009655,0.999363601208,0.00221141986549,0.802311897278,0.986376643181,0.996873021126,0.00896500889212,1.00000006569e-05
11,0.976760089397,0.998669266701,0.99938005209,0.00210955529474,0.816921770573,0.976224184036,0.998123824596,0.00734583148733,1.00000011116e-06
12,0.9761043787,0.997539579868,0.999423980713,0.00204416899942,0.810790538788,0.965422987938,0.998123824596,0.00744358543307,1.00000011116e-06
13,0.976195454597,0.998107194901,0.999374568462,0.00209437427111,0.814548969269,0.965584635735,0.99822807312,0.0073574129492,1.00000008274e-07
14,0.979040205479,0.998704254627,0.999407470226,0.00198593246751,0.821048974991,0.976373374462,0.99822807312,0.00733171775937,1.00000008274e-07
15,0.97684186697,0.998680710793,0.999407470226,0.00207721721381,0.814031362534,0.965570986271,0.99822807312,0.00738491350785,1.00000008274e-08
16,0.977054476738,0.99923157692,0.99938005209,0.00206958968192,0.813765764236,0.965602815151,0.99822807312,0.00735371047631,1.00000008274e-08
17,0.97642493248,0.998104333878,0.999369084835,0.00207998300903,0.808954954147,0.954849421978,0.99822807312,0.00735124154016,1.00000008274e-09
18,0.976869940758,0.998690009117,0.999374568462,0.00207446864806,0.808082044125,0.954817414284,0.99822807312,0.00736275361851,1.00000008274e-09
19,0.975749313831,0.997523188591,0.999423980713,0.00205355137587,0.811707019806,0.965608477592,0.998123824596,0.00741036701947,1.00000008274e-10
20,0.977874994278,0.998118638992,0.999407470226,0.00204069702886,0.819969296455,0.976316511631,0.99822807312,0.00734011363238,1.00000008274e-10
21,0.976051151752,0.998121023178,0.999374568462,0.00211539631709,0.81391274929,0.965588092804,0.998123824596,0.00734673626721,1.00000008274e-11
22,0.977068185806,0.99809896946,0.99938005209,0.00205922848545,0.808727264404,0.95484828949,0.99822807312,0.00738309882581,1.00000008274e-11
23,0.975457727909,0.998104929924,0.999308764935,0.00214219419286,0.806614518166,0.954790174961,0.99822807312,0.00738920364529,1.00000010442e-12
24,0.979034125805,0.998697936535,0.999423980713,0.00197844952345,0.807958722115,0.954804003239,0.99822807312,0.00740033760667,1.00000010442e-12
