,accuracy,AUROC,loss,AUPRC,val_accuracy,val_AUROC,val_loss,val_AUPRC,lr
0,0.972808003426,0.919176399708,0.0917455554008,0.620758473873,0.864510476589,0.501861095428,0.709267914295,0.0466416440904,0.0010000000475
1,0.985987782478,0.980188965797,0.0444374382496,0.877277135849,0.959790229797,0.5,136.234985352,0.0402097888291,0.0010000000475
2,0.990519821644,0.993438482285,0.028031732887,0.942503213882,0.959790229797,0.5,61.269115448,0.0402097888291,0.0010000000475
3,0.994774341583,0.99826335907,0.0163727626204,0.981959044933,0.959790229797,0.630830764771,0.278744101524,0.0984003171325,0.00010000000475
4,0.998797655106,0.999907493591,0.00643225433305,0.99815350771,0.787587404251,0.847192525864,0.522479832172,0.361558437347,0.00010000000475
5,0.999306321144,0.999977111816,0.00391044002026,0.999404072762,0.690559446812,0.91192483902,1.08080327511,0.281609296799,0.00010000000475
6,0.999722540379,0.999998807907,0.00285168550909,0.999968588352,0.951048970222,0.988378047943,0.14919732511,0.797474861145,1.00000006569e-05
7,0.999722540379,0.999994874001,0.0027753286995,0.999885201454,0.990384638309,0.996208548546,0.0261694248766,0.951542019844,1.00000006569e-05
8,0.999768793583,0.999998450279,0.00253198994324,0.999963998795,0.992132842541,0.996634244919,0.0236342214048,0.954562962055,1.00000006569e-05
9,0.999583780766,0.999996125698,0.00260969810188,0.999909102917,0.992132842541,0.997010350227,0.025171501562,0.957406163216,1.00000006569e-05
10,0.999768793583,0.999998033047,0.00236956798472,0.999954402447,0.992132842541,0.986665487289,0.0258341338485,0.949995398521,1.00000006569e-05
11,0.999953746796,0.999999463558,0.00202465080656,0.999986112118,0.993007004261,0.976409673691,0.0272614751011,0.943144381046,1.00000011116e-06
12,0.999815046787,0.999998152256,0.00240449863486,0.999956905842,0.993007004261,0.97655826807,0.0280586052686,0.943584442139,1.00000011116e-06
13,0.999861240387,0.999999046326,0.00211662915535,0.999978005886,0.993007004261,0.976667106152,0.0284308791161,0.944266974926,1.00000008274e-07
14,0.999907493591,0.99999922514,0.00217786501162,0.999980449677,0.993007004261,0.976686835289,0.028607532382,0.944751620293,1.00000008274e-07
15,0.999676287174,0.999997854233,0.00235331687145,0.999950647354,0.993007004261,0.976637363434,0.0287872236222,0.944049358368,1.00000008274e-08
16,0.999676287174,0.999997675419,0.00227727857418,0.999945044518,0.993007004261,0.976736366749,0.0290823355317,0.944286942482,1.00000008274e-08
17,0.999907493591,0.999997019768,0.0023655530531,0.999932408333,0.993007004261,0.976686894894,0.02900624834,0.943856716156,1.00000008274e-09
18,0.999815046787,0.999998688698,0.00223280093633,0.999968528748,0.993007004261,0.976696789265,0.0288936514407,0.943978309631,1.00000008274e-09
19,0.999907493591,0.999999463558,0.00207930291072,0.99998819828,0.993007004261,0.976607680321,0.0290473327041,0.94315290451,1.00000008274e-10
20,0.999861240387,0.999995827675,0.0022088943515,0.999907255173,0.993007004261,0.976706683636,0.0289421547204,0.944191157818,1.00000008274e-10
21,0.999768793583,0.999997437,0.00217654835433,0.999940991402,0.993007004261,0.976696789265,0.029101151973,0.94396930933,1.00000008274e-11
22,0.999722540379,0.999996542931,0.00242193695158,0.999914944172,0.993007004261,0.976647257805,0.0292637124658,0.943396627903,1.00000008274e-11
23,0.999907493591,0.999999463558,0.00206390535459,0.999989509583,0.993007004261,0.976667046547,0.0290279183537,0.943839013577,1.00000010442e-12
24,0.999722540379,0.999998867512,0.00227048131637,0.999972462654,0.993007004261,0.976667106152,0.0291024260223,0.944111049175,1.00000010442e-12
