,loss,accuracy,AUPRC,AUROC,run_type
0,0.0872500091791,0.972399294376,0.935262978077,0.981358528137,training
1,0.170998260379,0.953408360481,0.812839865685,0.924913227558,validation
2,0.170165106654,0.955157577991,0.82223290205,0.921212077141,test
