,loss,accuracy,AUPRC,AUROC,run_type
0,0.00799093395472,0.997898817062,0.790156006813,0.977651834488,training
1,0.0124123524874,0.996664583683,0.582495570183,0.947049021721,validation
2,0.0114705311134,0.996998012066,0.659947395325,0.946182727814,test
