,AUPRC,AUROC,accuracy,loss,val_AUPRC,val_AUROC,val_accuracy,val_loss,lr
0,0.755892455578,0.911943078041,0.938100039959,0.186103910208,0.640390336514,0.866809844971,0.878153026104,0.3182964921,0.0010000000475
1,0.793187320232,0.923220157623,0.945034503937,0.169934049249,0.385581076145,0.732338488102,0.880029201508,0.371537595987,0.0010000000475
2,0.806479513645,0.926840543747,0.946910738945,0.164611488581,0.465721637011,0.809334993362,0.731603085995,0.571820676327,0.0010000000475
3,0.835857987404,0.940514981747,0.952588915825,0.149546295404,0.805931985378,0.918571054935,0.93422973156,0.188260138035,0.00010000000475
4,0.850889265537,0.946269094944,0.955759882927,0.141656219959,0.792784512043,0.903586506844,0.914112985134,0.260725498199,0.00010000000475
5,0.86639213562,0.952744066715,0.95875531435,0.132887586951,0.755805253983,0.887292504311,0.899103581905,0.334078401327,0.00010000000475
6,0.89356058836,0.964605391026,0.965042412281,0.115848593414,0.830893993378,0.927573382854,0.954867601395,0.158853456378,1.00000006569e-05
7,0.900844454765,0.967745304108,0.966084778309,0.110506258905,0.83007055521,0.925134301186,0.954971849918,0.162543848157,1.00000006569e-05
8,0.90690100193,0.969662368298,0.967319130898,0.106581822038,0.825832486153,0.922554790974,0.954346477985,0.166619718075,1.00000006569e-05
9,0.913712024689,0.972682535648,0.96870714426,0.10178142786,0.825743019581,0.921775877476,0.954659163952,0.166728213429,1.00000011116e-06
10,0.913989245892,0.972743570805,0.968778431416,0.101588107646,0.825537800789,0.921882629395,0.954554915428,0.168047398329,1.00000011116e-06
11,0.914821982384,0.973236739635,0.969107627869,0.100726947188,0.824462294579,0.921485602856,0.954763412476,0.16813878715,1.00000008274e-07
12,0.915079474449,0.973106861115,0.968970477581,0.100734591484,0.825572967529,0.921722710133,0.954971849918,0.168118402362,1.00000008274e-07
13,0.915015816689,0.973158955574,0.968822360039,0.100785762072,0.825569272041,0.921643197536,0.954763412476,0.168067216873,1.00000008274e-08
14,0.914987921715,0.973078250885,0.969102144241,0.100714087486,0.825273633003,0.921705663204,0.954763412476,0.168197110295,1.00000008274e-08
15,0.914491295815,0.972952127457,0.96906375885,0.101115845144,0.824445962906,0.921675980091,0.954763412476,0.168101102114,1.00000008274e-09
16,0.914586901665,0.972978293896,0.969030797482,0.100998222828,0.825417041779,0.921380698681,0.954659163952,0.168145909905,1.00000008274e-09
17,0.914507448673,0.972924888134,0.968943059444,0.101154342294,0.82549405098,0.921710252762,0.954971849918,0.168215885758,1.00000008274e-10
18,0.914598584175,0.973173618317,0.968915641308,0.101001285017,0.824657559395,0.921795010567,0.954659163952,0.168174296618,1.00000008274e-10
19,0.914925694466,0.973170876503,0.968871712685,0.100752234459,0.825725674629,0.921966850758,0.954971849918,0.168043345213,1.00000008274e-11
20,0.914314806461,0.972804427147,0.968871712685,0.101180665195,0.825256109238,0.921535551548,0.954867601395,0.168030738831,1.00000008274e-11
21,0.914421200752,0.973002851009,0.969156980515,0.100944064558,0.824208140373,0.921573102474,0.954867601395,0.168157428503,1.00000010442e-12
22,0.914658248425,0.973294556141,0.969162464142,0.100864283741,0.825479090214,0.921793758869,0.954867601395,0.168430685997,1.00000010442e-12
