,accuracy,AUROC,loss,AUPRC,val_accuracy,val_AUROC,val_loss,val_AUPRC,lr
0,0.996730268002,0.948568999767,0.0121163101867,0.601365804672,0.99520534277,0.5,7.76039218903,0.00479466328397,0.0010000000475
1,0.996044516563,0.915221869946,0.0173756107688,0.384733915329,0.00479466328397,0.500052332878,23.5294189453,0.00479516293854,0.0010000000475
2,0.995962202549,0.924382150173,0.0166447032243,0.405948013067,0.00552428606898,0.502356529236,15.7144994736,0.00481725856662,0.0010000000475
3,0.996867418289,0.951291978359,0.0125981438905,0.590263009071,0.99603921175,0.880744457245,0.0183232985437,0.397550106049,0.00010000000475
4,0.997042953968,0.962400555611,0.0114638544619,0.640565633774,0.99603921175,0.806003153324,0.0228446181864,0.317763924599,0.00010000000475
5,0.997191131115,0.967591822147,0.0106780678034,0.677045106888,0.978528261185,0.684745013714,0.0789632350206,0.0241990312934,0.00010000000475
6,0.997405052185,0.968898892403,0.0097513012588,0.717427134514,0.996351897717,0.948397994041,0.0122693739831,0.644735276699,1.00000006569e-05
7,0.997437953949,0.975006878376,0.00943351443857,0.730972647667,0.99697726965,0.949522793293,0.0113697675988,0.657234847546,1.00000006569e-05
8,0.997509300709,0.972015857697,0.00940168555826,0.729864954948,0.99697726965,0.949651360512,0.0114215249196,0.648693263531,1.00000006569e-05
9,0.997536718845,0.971841812134,0.00917347613722,0.740945756435,0.99697726965,0.970079123974,0.0114319752902,0.651991069317,1.00000011116e-06
10,0.997443437576,0.974515378475,0.00931089092046,0.730162382126,0.997081518173,0.97026014328,0.011442287825,0.651182353497,1.00000011116e-06
11,0.9975476861,0.974252283573,0.00915343686938,0.738839328289,0.99697726965,0.970000565052,0.0114343697205,0.645648241043,1.00000008274e-07
12,0.997520267963,0.975338697433,0.0091459043324,0.739638090134,0.99697726965,0.970154166222,0.0114480508491,0.64638376236,1.00000008274e-07
13,0.997525751591,0.972525119781,0.00920955836773,0.738690912724,0.99697726965,0.97001773119,0.0114829652011,0.647840619087,1.00000008274e-08
14,0.997487366199,0.973043680191,0.00918605085462,0.738317012787,0.99697726965,0.970022141933,0.0114163653925,0.644763767719,1.00000008274e-08
15,0.997553169727,0.974460244179,0.00926174595952,0.733160376549,0.99697726965,0.970076799393,0.0114254849032,0.647496700287,1.00000008274e-09
16,0.997443437576,0.974712371826,0.00920733250678,0.737767457962,0.99697726965,0.970099568367,0.0114213898778,0.648729026318,1.00000008274e-09
17,0.997536718845,0.974726915359,0.009172109887,0.736606836319,0.99697726965,0.969936847687,0.0114696500823,0.643781065941,1.00000008274e-10
18,0.997564136982,0.974044680595,0.00917327404022,0.742004454136,0.99697726965,0.970071136951,0.0114481030032,0.647772669792,1.00000008274e-10
19,0.997586131096,0.970961034298,0.00916377641261,0.738941669464,0.997081518173,0.969960689545,0.0114180333912,0.646131634712,1.00000008274e-11
20,0.99746543169,0.971783101559,0.00927989091724,0.732740104198,0.99697726965,0.970129132271,0.0114508066326,0.6473082304,1.00000008274e-11
21,0.997503817081,0.971943557262,0.00921986903995,0.734634518623,0.997081518173,0.969915151596,0.0114627927542,0.648892760277,1.00000010442e-12
22,0.997525751591,0.974109649658,0.0092121521011,0.738894701004,0.99697726965,0.969943583012,0.0114198233932,0.646865487099,1.00000010442e-12
