,loss,accuracy,AUPRC,AUROC,run_type
0,0.00408421177417,0.998699784279,0.920132875443,0.992876529694,training
1,0.00816122908145,0.997915387154,0.808888196945,0.976171791553,validation
2,0.00873214192688,0.997977793217,0.771061062813,0.949471890926,test
