,loss,accuracy,AUPRC,AUROC,run_type
0,0.0024954106193,0.999308764935,0.974537789822,0.999801039696,training
1,0.00955038610846,0.997081518173,0.735329627991,0.953471958637,validation
2,0.00851904135197,0.997915267944,0.775906920433,0.962492108345,test
