,AUPRC,AUROC,accuracy,loss,val_AUPRC,val_AUROC,val_accuracy,val_loss,lr
0,0.311364740133,0.894463658333,0.995748281479,0.0193117931485,0.00711903907359,0.516510486603,0.990410685539,0.229820132256,0.0010000000475
1,0.243883609772,0.898972928524,0.995331287384,0.0195511877537,0.00598284695297,0.508692860603,0.994371473789,0.0890584886074,0.0010000000475
2,0.37911143899,0.929244816303,0.995863437653,0.0169064495713,0.00479466328397,0.5,0.99520534277,1.96379899979,0.0010000000475
3,0.502771794796,0.940882921219,0.996307849884,0.0145286545157,0.00478718802333,0.499895274639,0.99520534277,0.0969859585166,0.0010000000475
4,0.67127764225,0.965140581131,0.997075915337,0.0107883801684,0.270728439093,0.886734783649,0.994163036346,0.0217342786491,0.00010000000475
5,0.711478173733,0.967788994312,0.997229516506,0.00984056387097,0.351328074932,0.737184941769,0.99562227726,0.0291367135942,0.00010000000475
6,0.72105717659,0.967790365219,0.997405052185,0.00951973348856,0.0534188076854,0.543370068073,0.99520534277,0.0533717386425,0.00010000000475
7,0.754009842873,0.969577729702,0.997580647469,0.00874966010451,0.573178946972,0.960519850254,0.996873021126,0.0123295420781,1.00000006569e-05
8,0.760241985321,0.973996460438,0.997575104237,0.00859804172069,0.527759611607,0.950900256634,0.996664583683,0.0138005521148,1.00000006569e-05
9,0.765557050705,0.972380638123,0.997602581978,0.00851186085492,0.562341868877,0.961211979389,0.996768832207,0.012636535801,1.00000006569e-05
10,0.769095659256,0.975386023521,0.997690320015,0.00832015927881,0.549540698528,0.96062463522,0.996873021126,0.012764018029,1.00000011116e-06
11,0.771312057972,0.974899232388,0.997657418251,0.00832456629723,0.550751209259,0.96085691452,0.99697726965,0.0127027500421,1.00000011116e-06
12,0.773802816868,0.977140307426,0.997668385506,0.00827544555068,0.54876023531,0.960634768009,0.99697726965,0.0127553613856,1.00000008274e-07
13,0.770089030266,0.974327981472,0.997662901878,0.00833802204579,0.546159386635,0.960658729076,0.996873021126,0.0127628380433,1.00000008274e-07
14,0.776406288147,0.978730916977,0.99770128727,0.0082577271387,0.5464630723,0.960547208786,0.996768832207,0.0127689503133,1.00000008274e-08
15,0.77499973774,0.974276065826,0.99767935276,0.00828617718071,0.548420786858,0.960682630539,0.996873021126,0.0127389486879,1.00000008274e-08
16,0.772951424122,0.973721385002,0.997717797756,0.00830963347107,0.548683285713,0.960791945457,0.996873021126,0.0127631388605,1.00000008274e-09
17,0.773072957993,0.976024866104,0.997624516487,0.00828950852156,0.547233402729,0.960713386536,0.996873021126,0.0127617139369,1.00000008274e-09
18,0.77491235733,0.973245382309,0.997673869133,0.00828090775758,0.547706961632,0.960686028004,0.996873021126,0.0127690685913,1.00000008274e-10
19,0.769674062729,0.974472224712,0.997630000114,0.00833390373737,0.5470007658,0.960576713085,0.996768832207,0.0127661041915,1.00000008274e-10
20,0.768240988255,0.975413441658,0.997624516487,0.00835191644728,0.546282529831,0.960610866547,0.996873021126,0.0127624338493,1.00000008274e-11
21,0.772345364094,0.975526988506,0.997657418251,0.00829011946917,0.547767937183,0.960516452789,0.996873021126,0.0127840582281,1.00000008274e-11
22,0.775774002075,0.974389016628,0.997597098351,0.00823656562716,0.550002098083,0.960675895214,0.996873021126,0.0127293430269,1.00000010442e-12
23,0.77413225174,0.977065563202,0.997668385506,0.00824859365821,0.546756267548,0.960595071316,0.996873021126,0.0127716585994,1.00000010442e-12
