,loss,accuracy,AUPRC,AUROC,run_type
0,0.0063828821294,0.998260915279,0.846685051918,0.987234473228,training
1,0.0104170264676,0.997289955616,0.71513569355,0.950688540936,validation
2,0.00807125028223,0.997769355774,0.779312372208,0.974078893661,test
