,accuracy,AUROC,loss,AUPRC,val_accuracy,val_AUROC,val_loss,val_AUPRC,lr
0,0.971116960049,0.920711398125,0.0943354144692,0.590455889702,0.96003472805,0.496439099312,0.421442180872,0.0373925194144,0.0010000000475
1,0.983409583569,0.979510784149,0.0493922568858,0.851612329483,0.0408340580761,0.466663360596,3.75136518478,0.0373045727611,0.0010000000475
2,0.989879369736,0.987300336361,0.034210216254,0.918940246105,0.96003472805,0.436651557684,0.197809800506,0.0448498092592,0.0010000000475
3,0.992143809795,0.994595110416,0.0230963472277,0.958128809929,0.0399652458727,0.475595146418,9.89354038239,0.0381180159748,0.0010000000475
4,0.992190003395,0.994842290878,0.0228509828448,0.958917856216,0.0399652458727,0.5,20.1093997955,0.0399652458727,0.0010000000475
5,0.998105287552,0.999849081039,0.00664984760806,0.996911525726,0.0399652458727,0.500452518463,13.979891777,0.0399999991059,0.00010000000475
6,0.999399244785,0.999985516071,0.00311457412317,0.999705076218,0.0529973953962,0.5465670228,10.2562322617,0.044039580971,0.00010000000475
7,0.999907553196,0.999999284744,0.00196102377959,0.99998319149,0.84795832634,0.942740559578,0.440952599049,0.680637001991,1.00000006569e-05
8,0.999861359596,0.999999642372,0.00191449816339,0.99999153614,0.989574253559,0.960082650185,0.0387067496777,0.89686781168,1.00000006569e-05
9,0.999861359596,0.999999582767,0.00178065116052,0.999989509583,0.990443110466,0.963289380074,0.0335115902126,0.9197742939,1.00000006569e-05
10,1.0,0.999999940395,0.00156729586888,1.0,0.991311907768,0.964056670666,0.0339862853289,0.922116279602,1.00000006569e-05
11,0.9999538064,0.999999940395,0.00155032228213,0.999999284744,0.991311907768,0.964430451393,0.0348644889891,0.923841953278,1.00000006569e-05
12,0.9999538064,1.0,0.00140511419158,1.0,0.99218070507,0.954485535622,0.0364414416254,0.914851307869,1.00000011116e-06
13,1.0,1.0,0.00154392130207,1.0,0.99218070507,0.954711735249,0.0372505337,0.914879739285,1.00000011116e-06
14,0.999861359596,0.999999344349,0.0017429057043,0.999983012676,0.99218070507,0.954701900482,0.0377061143517,0.914563179016,1.00000008274e-07
15,1.0,1.0,0.00146058306564,1.0,0.991311907768,0.954721570015,0.037887159735,0.914338469505,1.00000008274e-07
16,0.9999538064,0.999999940395,0.00151224050205,0.999999940395,0.991311907768,0.954692065716,0.0381480716169,0.914428055286,1.00000008274e-08
17,0.999907553196,0.999999940395,0.0015465876786,0.999997377396,0.991311907768,0.954741299152,0.0379719547927,0.9146489501,1.00000008274e-08
18,0.999861359596,0.999999761581,0.00157188449521,0.999993443489,0.991311907768,0.954760909081,0.038332786411,0.915001630783,1.00000008274e-09
19,0.999861359596,0.999999940395,0.00145621853881,1.0,0.990443110466,0.954780578613,0.0383314155042,0.91468411684,1.00000008274e-09
20,0.9999538064,1.0,0.00144065509085,1.0,0.990443110466,0.954751133919,0.0383777022362,0.914840221405,1.00000008274e-10
21,0.9999538064,0.999999940395,0.00141343811993,0.999998688698,0.991311907768,0.954711794853,0.0383028574288,0.914759755135,1.00000008274e-10
22,1.0,1.0,0.00148745940533,1.0,0.990443110466,0.954751074314,0.0381559692323,0.914794445038,1.00000008274e-11
23,0.9999538064,1.0,0.00147014146205,1.0,0.990443110466,0.954731404781,0.0382106341422,0.91440653801,1.00000008274e-11
24,1.0,0.999999940395,0.00146740465425,1.0,0.990443110466,0.954741299152,0.0381315089762,0.914649009705,1.00000010442e-12
25,0.9999538064,1.0,0.00135770672932,0.999999940395,0.990443110466,0.954731404781,0.0381417237222,0.914402842522,1.00000010442e-12
