,accuracy,AUROC,loss,AUPRC,val_accuracy,val_AUROC,val_loss,val_AUPRC,lr
0,0.937266170979,0.90947830677,0.187905713916,0.752771496773,0.883885741234,0.5,1.74734473228,0.116114236414,0.0010000000475
1,0.942697405815,0.91811645031,0.176231756806,0.780558228493,0.883885741234,0.638356864452,0.380256086588,0.243333220482,0.0010000000475
2,0.946159183979,0.924945890903,0.167170554399,0.801188290119,0.883885741234,0.180351227522,0.493792712688,0.0739475861192,0.0010000000475
3,0.948194503784,0.928772270679,0.16236743331,0.810863792896,0.789764463902,0.868890464306,0.583737969398,0.552401661873,0.0010000000475
4,0.953795850277,0.942005693913,0.147071495652,0.841624617577,0.914529919624,0.924690783024,0.227728873491,0.801197171211,0.00010000000475
5,0.956725418568,0.947970032692,0.139180749655,0.856218457222,0.912445306778,0.920163810253,0.238302469254,0.797998189926,0.00010000000475
6,0.959836065769,0.953774392605,0.130933523178,0.870198369026,0.901396691799,0.909484624863,0.276253283024,0.771107137203,0.00010000000475
7,0.965201497078,0.964454650879,0.115852639079,0.893739581108,0.956952273846,0.929508984089,0.153764843941,0.827958405018,1.00000006569e-05
8,0.966370046139,0.967283427715,0.110575713217,0.901493489742,0.956222653389,0.927682697773,0.156190484762,0.825921654701,1.00000006569e-05
9,0.967450797558,0.96905362606,0.107341095805,0.905925095081,0.956743776798,0.925042808056,0.158823266625,0.825452685356,1.00000006569e-05
10,0.968416392803,0.971832692623,0.103602290154,0.911289513111,0.957369208336,0.924025297165,0.162520989776,0.822338938713,1.00000011116e-06
11,0.968515098095,0.971881449223,0.103311128914,0.911598742008,0.956848025322,0.923961281776,0.163495004177,0.822870016098,1.00000011116e-06
12,0.968509614468,0.972082734108,0.103047043085,0.911983847618,0.956952273846,0.923777937889,0.164304539561,0.822829008102,1.00000008274e-07
13,0.968268275261,0.972203195095,0.10255523026,0.912807047367,0.956848025322,0.923791468143,0.164140328765,0.821851849556,1.00000008274e-07
14,0.968553543091,0.971883237362,0.102942764759,0.912086248398,0.956952273846,0.923814296722,0.164214715362,0.822419404984,1.00000008274e-08
15,0.968509614468,0.971983134747,0.102945871651,0.912030100822,0.957160711288,0.923936963081,0.164240047336,0.822497367859,1.00000008274e-08
16,0.968591928482,0.971791148186,0.103106811643,0.911943912506,0.956743776798,0.923575222492,0.164491385221,0.822512865067,1.00000008274e-09
17,0.968663275242,0.971997499466,0.102972626686,0.911762595177,0.956639587879,0.923619151115,0.16408354044,0.822375774384,1.00000008274e-09
18,0.968619346619,0.971829354763,0.10320725292,0.911702573299,0.956952273846,0.923898935318,0.164068758488,0.822534143925,1.00000008274e-10
19,0.968548059464,0.971811234951,0.103183403611,0.91152215004,0.956848025322,0.924102902412,0.164015576243,0.822875618935,1.00000008274e-10
20,0.968509614468,0.971921145916,0.102771021426,0.912065565586,0.956743776798,0.923031926155,0.164147600532,0.822198867798,1.00000008274e-11
21,0.968635797501,0.972016453743,0.10276260972,0.912411272526,0.956743776798,0.923643231392,0.164354592562,0.822717666626,1.00000008274e-11
22,0.968405425549,0.972019791603,0.103070735931,0.911922454834,0.957056522369,0.924087047577,0.164224684238,0.823006987572,1.00000010442e-12
23,0.968794941902,0.971957564354,0.102774910629,0.912216663361,0.956952273846,0.923245191574,0.164020478725,0.822515368462,1.00000010442e-12
