,loss,accuracy,AUPRC,AUROC,run_type
0,0.000284022011328,1.0,0.999999940395,1.0,training
1,0.0937451049685,0.986326336861,0.846708714962,0.921906650066,validation
2,0.0539722144604,0.988924026489,0.899859905243,0.954617083073,test
