,AUPRC,AUROC,accuracy,loss,val_AUPRC,val_AUROC,val_accuracy,val_loss,lr
0,0.757840156555,0.911715328693,0.93924665451,0.185373842716,0.608818471432,0.875320255756,0.839691460133,0.433346569538,0.0010000000475
1,0.796720564365,0.924999535084,0.945413053036,0.168280124664,0.108682319522,0.484540969133,0.470502406359,0.883541703224,0.0010000000475
2,0.793321430683,0.922591388226,0.944727301598,0.170347481966,0.0848790481687,0.315345913172,0.12372315675,1.46203148365,0.0010000000475
3,0.835084736347,0.939366877079,0.95250660181,0.150119066238,0.806442558765,0.929554224014,0.939337074757,0.177035003901,0.00010000000475
4,0.85071349144,0.946125268936,0.955743432045,0.141570284963,0.803549528122,0.927727341652,0.93902438879,0.179418236017,0.00010000000475
5,0.865845024586,0.952401936054,0.959084451199,0.132880672812,0.74065631628,0.89775043726,0.907129466534,0.279784858227,0.00010000000475
6,0.892203807831,0.96441501379,0.964104294777,0.11646476388,0.825085282326,0.929188489914,0.952782988548,0.15992076695,1.00000006569e-05
7,0.901747941971,0.967906653881,0.966128647327,0.110179543495,0.819753885269,0.923337161541,0.952678740025,0.165473341942,1.00000006569e-05
8,0.907625436783,0.970007956028,0.967642843723,0.105969637632,0.816241919994,0.920575082302,0.951011061668,0.169458150864,1.00000006569e-05
9,0.913597464561,0.973129034042,0.968526124954,0.101984158158,0.819055318832,0.920855402946,0.952261805534,0.170921340585,1.00000011116e-06
10,0.914793491364,0.973576128483,0.968849778175,0.101100839674,0.818793773651,0.919737458229,0.952574551105,0.1717428267,1.00000011116e-06
11,0.915130972862,0.973418056965,0.968959510326,0.100784897804,0.818539619446,0.919980347157,0.952053368092,0.172156974673,1.00000008274e-07
12,0.915367364883,0.973685920238,0.96906375885,0.100696250796,0.818487286568,0.919473052025,0.952366054058,0.172085985541,1.00000008274e-07
13,0.915537893772,0.973529458046,0.968986928463,0.100567027926,0.81896263361,0.91947966814,0.952261805534,0.172048017383,1.00000008274e-08
14,0.915375351906,0.973657608032,0.969091176987,0.100582666695,0.819002628326,0.919896364212,0.952574551105,0.172004386783,1.00000008274e-08
15,0.915094017982,0.973354160786,0.968772947788,0.100773826241,0.819159686565,0.919768631458,0.952470302582,0.17176631093,1.00000008274e-09
16,0.915196180344,0.973553478718,0.968910098076,0.100681163371,0.818762183189,0.919635474682,0.952574551105,0.171978205442,1.00000008274e-09
17,0.915207982063,0.97373509407,0.968975961208,0.100690335035,0.818548321724,0.919025242329,0.952470302582,0.17186793685,1.00000008274e-10
18,0.915367484093,0.973502576351,0.969047307968,0.100679889321,0.81856495142,0.919496893883,0.952261805534,0.172141730785,1.00000008274e-10
19,0.914993226528,0.973432064056,0.968937575817,0.100887790322,0.818915009499,0.920297205448,0.952470302582,0.172113358974,1.00000008274e-11
20,0.915244340897,0.973547756672,0.968844294548,0.10068397969,0.818880796432,0.920113265514,0.952782988548,0.172121673822,1.00000008274e-11
21,0.915910243988,0.973805010319,0.968811392784,0.100477159023,0.818797409534,0.91972899437,0.952366054058,0.172108650208,1.00000010442e-12
22,0.915765047073,0.973513424397,0.969266712666,0.10042399168,0.819051802158,0.919793248177,0.952887237072,0.171899065375,1.00000010442e-12
