,accuracy,AUROC,loss,AUPRC,val_accuracy,val_AUROC,val_loss,val_AUPRC,lr
0,0.936289608479,0.909582555294,0.18868842721,0.748070955276,0.880758821964,0.84020781517,0.390608400106,0.507495462894,0.0010000000475
1,0.94451880455,0.922035694122,0.170691490173,0.791293025017,0.842193067074,0.796537935734,0.551851093769,0.281906276941,0.0010000000475
2,0.946263372898,0.927365779877,0.165668353438,0.802011370659,0.880758821964,0.854541301727,0.359370291233,0.521158635616,0.0010000000475
3,0.948573052883,0.931048154831,0.16069547832,0.813357532024,0.880758821964,0.663412332535,0.663516044617,0.326463699341,0.0010000000475
4,0.949653804302,0.934536039829,0.156942367554,0.820706367493,0.797164916992,0.771804571152,0.51179343462,0.41144746542,0.0010000000475
5,0.95560079813,0.947476506233,0.140974059701,0.851681470871,0.918073773384,0.906483829021,0.214869275689,0.672382712364,0.00010000000475
6,0.959281980991,0.954182565212,0.131282389164,0.86895275116,0.921305000782,0.914574205875,0.222973421216,0.736305832863,0.00010000000475
7,0.962485849857,0.960491716862,0.12166249752,0.884537220001,0.912966430187,0.907690048218,0.255796730518,0.699885487556,0.00010000000475
8,0.967489242554,0.971296429634,0.104885369539,0.909914731979,0.958203017712,0.933941364288,0.150987446308,0.847467899323,1.00000006569e-05
9,0.969030797482,0.974037110806,0.0995976775885,0.917126774788,0.956431090832,0.9320499897,0.156247377396,0.844830393791,1.00000006569e-05
10,0.969826281071,0.975993216038,0.0963942408562,0.92118293047,0.957994580269,0.931304752827,0.157030627131,0.843327641487,1.00000006569e-05
11,0.970709562302,0.97743088007,0.0932073220611,0.925696015358,0.957056522369,0.931032717228,0.158315047622,0.846186518669,1.00000011116e-06
12,0.970660209656,0.977868556976,0.0924667492509,0.926557302475,0.956743776798,0.93085026741,0.158994406462,0.845774531364,1.00000011116e-06
13,0.970808327198,0.978044986725,0.092336550355,0.926563858986,0.957160711288,0.931201457977,0.159011855721,0.846059858799,1.00000008274e-07
14,0.971016824245,0.978055119514,0.0921411588788,0.92708748579,0.956952273846,0.931019127369,0.159040123224,0.846325993538,1.00000008274e-07
15,0.970857679844,0.977838397026,0.0923472642899,0.927011609077,0.956743776798,0.931237339973,0.158940851688,0.8462677598,1.00000008274e-08
16,0.970890641212,0.97836381197,0.0920076742768,0.927387952805,0.956848025322,0.930829286575,0.1590359658,0.846135497093,1.00000008274e-08
17,0.970830261707,0.978146672249,0.0920527949929,0.927130281925,0.956848025322,0.931370437145,0.159082636237,0.84627187252,1.00000008274e-09
18,0.971099078655,0.978272497654,0.0919753909111,0.927190423012,0.956743776798,0.931019067764,0.158991962671,0.846085429192,1.00000008274e-09
19,0.970802843571,0.978171527386,0.0922918468714,0.926951289177,0.957160711288,0.931383490562,0.159104123712,0.846158385277,1.00000008274e-10
20,0.970704078674,0.978097259998,0.0922927707434,0.927120089531,0.956952273846,0.931421935558,0.159234195948,0.846223115921,1.00000008274e-10
21,0.970813810825,0.977952301502,0.0921918526292,0.927273869514,0.957160711288,0.931154131889,0.159260585904,0.84635913372,1.00000008274e-11
22,0.970616340637,0.978170752525,0.0922490432858,0.927019476891,0.957056522369,0.931250274181,0.159033447504,0.846437096596,1.00000008274e-11
23,0.970791876316,0.978030502796,0.0921752601862,0.927172541618,0.956952273846,0.93120008707,0.158855512738,0.846271395683,1.00000010442e-12
24,0.970802843571,0.977989017963,0.0922812595963,0.926930785179,0.957056522369,0.931098937988,0.159265801311,0.846198618412,1.00000010442e-12
