,AUPRC,AUROC,accuracy,loss,val_AUPRC,val_AUROC,val_accuracy,val_loss,lr
0,0.761616706848,0.91112947464,0.939361870289,0.185038104653,0.424194902182,0.789031147957,0.120908901095,0.880270421505,0.0010000000475
1,0.725696563721,0.899303138256,0.932630360126,0.19669264555,0.552816212177,0.843597531319,0.50875544548,0.93358194828,0.0010000000475
2,0.77220582962,0.913423955441,0.942203640938,0.178473159671,0.459901094437,0.850614547729,0.53418803215,1.40461182594,0.0010000000475
3,0.802253782749,0.925859391689,0.946801066399,0.1655677706,0.768353402615,0.912389695644,0.906816780567,0.221554383636,0.00010000000475
4,0.81355702877,0.930447340012,0.94844686985,0.160545766354,0.757394433022,0.907041013241,0.917448401451,0.222343966365,0.00010000000475
5,0.819750607014,0.932848155499,0.949818432331,0.157594338059,0.746520161629,0.908865630627,0.908588707447,0.219685181975,0.00010000000475
6,0.826724112034,0.936210274696,0.950729131699,0.154308855534,0.655812799931,0.890198647976,0.886700034142,0.283580243587,0.00010000000475
7,0.833748221397,0.938827037811,0.952232301235,0.150746420026,0.646143019199,0.890902280807,0.894830107689,0.255961209536,0.00010000000475
8,0.85085183382,0.946651697159,0.955820202827,0.141649290919,0.806085586548,0.920193552971,0.946633338928,0.168710112572,1.00000006569e-05
9,0.856803297997,0.949769794941,0.956774830818,0.138199150562,0.808554291725,0.92009472847,0.946424841881,0.171730563045,1.00000006569e-05
10,0.860798954964,0.950860381126,0.957734882832,0.135996922851,0.805684626102,0.918772578239,0.946946024895,0.171615108848,1.00000006569e-05
11,0.864433884621,0.952876627445,0.958349347115,0.133937582374,0.812351226807,0.922372043133,0.950385630131,0.164465427399,1.00000011116e-06
12,0.86475020647,0.953056573868,0.958459079266,0.133579835296,0.813038110733,0.923159658909,0.950594127178,0.164380386472,1.00000011116e-06
13,0.865628540516,0.953555881977,0.958640098572,0.133081629872,0.812275290489,0.922443807125,0.950281441212,0.164921477437,1.00000011116e-06
14,0.866021871567,0.953611552715,0.958705961704,0.132850125432,0.81302267313,0.922992885113,0.950385630131,0.164584696293,1.00000008274e-07
15,0.865639030933,0.953506112099,0.958448112011,0.132988989353,0.813214540482,0.922826170921,0.950594127178,0.164466261864,1.00000008274e-07
16,0.865783631802,0.953314125538,0.958678483963,0.132961541414,0.813062012196,0.92278689146,0.950489878654,0.164548560977,1.00000008274e-08
17,0.866070210934,0.953579068184,0.95847004652,0.132857367396,0.813479602337,0.923545598984,0.950489878654,0.164497196674,1.00000008274e-08
18,0.865176975727,0.953343749046,0.958596229553,0.133281648159,0.813329517841,0.922853887081,0.950489878654,0.164492696524,1.00000008274e-09
19,0.865367054939,0.953410446644,0.958766281605,0.133163928986,0.812971651554,0.922908008099,0.950385630131,0.164570838213,1.00000008274e-09
20,0.865258991718,0.953506290913,0.958415150642,0.133234798908,0.813320398331,0.923373937607,0.950594127178,0.164414301515,1.00000008274e-10
21,0.865688800812,0.953349471092,0.958914399147,0.133093088865,0.813334822655,0.922856390476,0.950281441212,0.164485946298,1.00000008274e-10
22,0.865437924862,0.953490078449,0.958788216114,0.133112251759,0.813449025154,0.92286157608,0.950489878654,0.16454140842,1.00000008274e-11
23,0.865593254566,0.95348495245,0.958645582199,0.133060500026,0.813130259514,0.922792077065,0.950489878654,0.164612129331,1.00000008274e-11
24,0.865151762962,0.95331287384,0.958502948284,0.133247002959,0.813174128532,0.922606825829,0.950385630131,0.164480134845,1.00000010442e-12
25,0.865787863731,0.953583955765,0.958705961704,0.132981598377,0.812385857105,0.923028349876,0.950698375702,0.164551049471,1.00000010442e-12
26,0.865834116936,0.953714132309,0.95868396759,0.132867634296,0.813263297081,0.922989010811,0.950489878654,0.164424493909,1.00000011798e-13
27,0.865640759468,0.953401446342,0.958448112011,0.133180484176,0.813274025917,0.922972381115,0.950177192688,0.164520218968,1.00000011798e-13
